tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,senior_citizen,partner,dependents,multiple_lines,Churn
30,57.346745584724516,1733.8032377686175,One year,Mailed check,No,1.5754153411310858,-0.39218471873818705,-1.5434308254850402,3.1562867272837645,1.9598278177565374,3.940713007457445,-0.905409956000885,-1.3360695772381403,-0.4271458664985157,1
34,89.34320546129615,3097.4387022507726,Month-to-month,Mailed check,Fiber optic,-1.5225759557338772,-0.5600156593798453,-1.5555514848507352,3.1757496929500437,0.35759346905703726,3.312516593777458,1.004652814583113,-1.740209460502971,-1.1523526614276989,1
27,113.28971937783396,2975.438085965859,One year,Bank transfer,Fiber optic,-1.3114503638089767,-1.003342158393241,1.3519217835028365,1.0201532100589068,1.3586156763621102,-0.01883894518013707,-0.39158867308178547,-1.1974770364491987,0.8706349159461253,0
34,20.0,676.79981431078,One year,Mailed check,No,3.475135048436632,1.1804615163942467,-0.1938397796269392,0.08339143213200084,1.7330176155410881,-0.34573019741809047,-0.3338457236074286,0.002856202051129529,-1.976631628089501,1
38,59.470973240330295,2141.823347329333,One year,Bank transfer,Fiber optic,2.5790611145487663,3.6631136971255347,2.1775415462172516,-5.060767051622454,-0.13999638200375752,-2.1942889631602074,-2.6549392024348535,1.6802251054289294,1.4694435266617627,0
39,68.09181464042841,2618.997456364325,One year,Mailed check,Fiber optic,-2.6709229610824132,-3.3411023652305154,-0.3244323658362519,1.5276935993112355,1.111957384810214,-0.5635639486571232,0.49817872117317086,-1.585658485215362,0.08642003142431576,1
40,108.50377504553174,4467.587557752899,One year,Bank transfer,Fiber optic,1.4044717114761593,0.7614130908713537,5.016563910342269,-0.9549493399940276,-3.4058594153942776,-0.7681891403213481,1.3152898694009012,5.755822889908967,-2.1604484330326383,0
36,34.60589800779935,1262.959699165931,One year,Bank transfer,Fiber optic,1.2013189274777831,3.497944913871416,0.7700633704265587,-2.6316579123176727,-0.24140244853778048,-0.8674521923106194,-3.1450257847769687,2.126251800062906,-0.9370204577586894,0
34,75.93175819841501,2555.090114691287,Month-to-month,Mailed check,Fiber optic,-1.9536058454643288,0.033200189855275064,0.9814634359915856,3.3210300848540077,-1.4306402642163152,3.9227173490578973,-2.9370067010569665,2.3637093822621864,-1.23071067669357,0
33,78.96412467332854,2791.0773157565854,One year,Mailed check,No,-0.04479492857236678,-0.028864081587521406,0.9745283994808891,1.409803952203093,-2.3380747238685813,3.634921770941295,-2.634687221238623,6.968821655025997,-2.9584537113969835,0
18,84.99432995242407,1564.979022718031,One year,Bank transfer,Fiber optic,-2.613417192639622,-1.8238523680123313,1.2769633715865492,-4.340515874134219,-0.6738239687599443,-4.066213678741569,-0.8008083153015675,4.7813389370425625,-1.3787011313646862,0
24,64.09994408560051,1528.4635373806316,One year,Bank transfer,DSL,0.2322662068414758,4.5919852814127715,-0.5281258399426421,4.116211499034954,3.517244307635486,1.491661716872302,1.238946037750184,-11.30264335531863,1.0587747907418859,1
46,120.0,5437.790700155955,One year,Bank transfer,Fiber optic,-5.294366272749707,0.6100430223490623,-2.7542417381201756,-0.24817899583901437,-6.595490264639528,2.6548370796713705,-0.04657884299404458,4.14749752290332,1.3061422527969435,0
19,89.03525717067723,1780.5031353321451,One year,Bank transfer,Fiber optic,-0.5911951290110697,-0.33233645806909995,0.5464184936133837,-2.503648302004688,-0.6202354954905602,-2.877047067161015,0.2508496544635882,3.7849325914829866,-1.5179216263470772,0
24,24.33089041958054,410.1369002486189,One year,Bank transfer,Fiber optic,1.9888967705946359,0.25346860170160246,1.2769533933332793,-1.8910480318511316,-1.938499208722364,-3.571512427546761,0.3262687603362793,2.8550451435051487,-0.10920292626307238,0
34,73.9178913806655,2411.1026732145788,One year,Bank transfer,Fiber optic,-0.7394049451422594,-1.9701687440889928,-0.03711196039419584,3.143875485912138,0.8683693593455841,-0.9678958056668554,1.1448496559996766,-2.447230532516009,0.9221046280366275,0
17,79.24077001234936,1231.5973765012175,Month-to-month,Bank transfer,Fiber optic,-0.042214371313341825,-0.045737796117881535,-0.9353834840069262,0.6474711135530556,0.019545350093081892,2.6323933183381545,-0.8273060959462517,-2.4634973684814474,3.0046830123131123,1
22,49.67198321319261,982.6165399713476,Two year,Bank transfer,Fiber optic,2.1873517773410036,-0.6384112659543395,-0.3306139789241569,-1.7606954047156749,-2.039578549424269,-2.165983172850309,1.027079681197009,8.159324911028397,-4.43469769983005,0
18,50.834212230741684,1043.8241026182454,Two year,Mailed check,No,5.084441556972436,-2.6219234405946095,1.3305223261205084,-0.7444104050555064,-4.369055671057834,2.7424254778690504,0.5941893174942194,13.502653713967804,-5.037369760794651,0
20,120.0,2482.8763541429207,One year,Credit card,DSL,-5.300650182938045,-1.3600664845670365,-0.2653579025429196,3.396700158385904,4.609629348881638,-5.189709435118652,2.187977926604553,-7.8395313870164625,0.41608545148297804,0
26,69.02926280689096,1860.5209104820647,One year,Bank transfer,Fiber optic,0.006172260772958182,-1.5898678456775515,2.331282792903714,0.4320172905364874,2.884162918157782,-2.992509769634625,0.3101143817222558,-0.614256882999997,-1.797010829239952,0
46,20.0,944.445467727085,One year,Bank transfer,Fiber optic,0.6050641711811808,1.499902952552234,0.24225033105302296,0.08706175018145523,0.12603260928126137,-0.9188857829019251,0.18573749033748665,-1.191783036435458,-1.9566602399104505,0
21,53.36831515703403,1182.3049995997394,One year,Mailed check,Fiber optic,0.3526866392456348,1.6985495064880294,-1.652226252600057,4.115146500723008,2.057162446129289,2.107620267873067,2.3808485679463938,-5.044349614671086,-2.7563206000500955,1
32,47.78462244278667,1487.202535357672,One year,Bank transfer,Fiber optic,3.242952210647618,2.5346146860171928,-1.7147647406238282,1.530058276030011,0.0029833150265351494,4.093556516654331,-1.1075624949704674,-0.4280368698632632,0.20019765967452297,1
21,92.06032108172236,1863.9182994061064,One year,Bank transfer,Fiber optic,1.118608125699613,-2.0177512321219875,0.5707995083165855,0.3042267797575733,-1.93024776080855,0.9678137716180215,0.31892196413751517,3.681149601646877,1.042165039732424,1
30,68.38267772537331,1842.9377489930553,One year,Bank transfer,Fiber optic,3.520410800283499,0.9029286459201775,2.9917516119495375,-3.893876741148044,-1.6296011346866055,-2.4299584149860167,0.6735626618359246,4.627309636455146,-0.5810691383970124,1
45,20.0,880.261413346789,One year,Mailed check,Fiber optic,1.3878545643158084,1.2813577078096903,-1.1984539008761992,0.6011387211742603,-0.7326579912737541,0.4519319940620137,2.377754225157423,-0.9732842348350979,-2.7249519355737766,1
33,20.0,729.8473124780264,Month-to-month,Credit card,DSL,-3.5294503991756985,5.245415903461711,3.1414225335635217,-0.32259753931470914,2.4712289435553885,-6.525922211920221,-2.6889260210535495,-12.27087410093724,3.387992052621235,0
35,120.0,4292.8681222685,Month-to-month,Bank transfer,Fiber optic,-3.1182265853280042,-1.9736510557399913,-0.2035509994727316,0.2928955746755768,-4.782690992972183,0.7727877617949674,0.583309662578025,5.278390336231074,0.6869809780903202,0
36,82.38304796646187,2909.9755912729343,Month-to-month,Bank transfer,Fiber optic,-0.39894425115466614,-1.6753713498801133,0.8984590782330321,2.382755982814534,3.1784207558555373,-3.58743469919677,3.409674450118879,-6.168924796643379,0.6268597224174113,0
48,20.0,1020.6483789304583,One year,Credit card,Fiber optic,2.9747443118982595,-3.9911545501639987,1.0986167392344863,0.8164922348809203,1.465633245346262,-7.276515647356276,4.143339551868808,-2.367393130749073,1.509173025110822,0
24,58.570528345843115,1449.016622412939,One year,Bank transfer,Fiber optic,1.8741332012158485,2.5967021534457757,0.4890175938568373,-4.900617428701903,0.34469244650147024,-4.975637212819829,1.0006333351659524,2.198531395071472,-2.0661133391640103,0
28,120.0,3385.551211346057,One year,Credit card,DSL,-3.4284126801705104,-4.9707075694617355,1.683681582183357,1.9985224891407354,2.8573580699000294,-4.266309675685792,3.2524801266731225,-4.239001295689356,2.2690524107398278,0
42,79.02859626256442,3388.5747987981777,Month-to-month,Mailed check,Fiber optic,3.1089676206697687,-1.3116848015806901,2.475867118670604,-1.3897610918362313,-1.8609505703765976,-0.6278361791597334,0.8677013659095185,4.609081661081432,0.36716734357547576,1
28,30.837029510138592,880.9127709398682,One year,Credit card,Fiber optic,1.5978426431040473,2.4152766360550766,0.15944116146645249,-1.6213075409571847,-2.8640820046066775,-0.5382251300028082,0.11125866314338806,3.7639120935250574,-2.3178429918888312,0
19,20.0,363.72960542014107,One year,Bank transfer,Fiber optic,3.764508555945949,0.5752420722086966,0.05313887794005723,3.5696942682987394,0.4721703523001104,-3.1520853310300643,1.6132164466309478,-2.0437428281124213,0.27994001170767324,0
2,20.0,54.56218381942278,One year,Mailed check,Fiber optic,0.4943363317127618,0.0866793839671749,0.695804926691924,-0.5623438796251241,-3.53383604684859,-4.254900603907801,1.7354202685405875,1.5448060221759234,-2.050226406496572,1
48,38.95796958610945,1760.1063520063976,One year,Bank transfer,No,1.9047181447882933,-1.8983900545309993,0.6013191282518813,-0.21699236924698195,-1.6599224179172147,-2.099410126993761,1.163451986987328,7.604222132317732,-4.783072900781579,0
31,120.0,3613.330979320515,One year,Bank transfer,Fiber optic,-4.426174007689918,-2.998791221353118,-1.1795997202062738,1.9546895108532363,-3.42881398802437,1.368420770039901,2.959166673217689,0.9165967487531517,0.808943623722725,0
15,54.91145446185613,995.4891319301505,One year,Mailed check,No,1.762246966216845,-1.1996721510526052,1.1293722033901064,-1.8793475539717521,0.7030873352535092,-0.6832723024341778,-0.20280524788777554,0.9911129347127701,0.5106304496896296,1
9,120.0,1143.0393462782401,One year,Credit card,DSL,-2.560291412334557,-1.59504698721011,1.7475289092345738,3.362296618169905,0.7247347773538741,-2.9312744558886688,3.5513139455923644,-5.448452890418781,2.2002660076809013,0
11,53.96732051449381,568.7839206676446,One year,Bank transfer,Fiber optic,-1.4087926551270935,0.11988698943120957,1.3937120809163641,0.34820738645536564,-0.17930731803835942,-3.0303545186200274,-0.348807825047995,-2.0088394421346285,1.3183037342957737,0
37,20.0,621.7973459270124,One year,Bank transfer,Fiber optic,2.02666439248081,-0.7694398055964554,1.7448390970978611,-0.22877858136227425,-1.666876160131891,-3.0020862125803074,0.5899579499793234,-0.3787552021762751,2.139314330195462,0
27,81.96996513628574,2136.2959842560845,One year,Bank transfer,Fiber optic,0.13205109168902185,-0.7008280471609714,0.030914423965539117,1.1306194468595212,-1.7048992906721363,-1.1316015217993771,2.7033698713827494,-1.0465478489537325,1.416399057346657,0
6,98.25700678833047,571.3131849155133,One year,Mailed check,Fiber optic,0.22188902484755213,-0.16382435256615568,0.1629214083479169,1.477891426410777,-2.01305594400471,1.157718631508345,-0.4792214206538763,1.2245631798529166,2.5129660219262004,1
29,27.373831301258953,916.897915820302,One year,Mailed check,Fiber optic,2.8771542628582507,-0.0477124040692376,-3.697463783374431,1.6649620854044804,0.423737012111597,2.0591673748975636,3.451742649501865,-1.9573000754260146,-1.5710437588576944,1
43,89.71595664438209,3821.21909755,One year,Credit card,Fiber optic,-0.987807027759448,0.4051578731155405,1.0886162376765869,3.0392576123813537,0.9582547747847936,-0.773527250368879,-0.3323984549792156,-1.7706164901955053,-0.09747050307805805,0
17,79.11063867054357,1315.6120870576653,One year,Bank transfer,No,-1.4168962261629003,-3.2624069418839787,-0.9446843447941622,-1.9160588857113572,-0.1072428844339417,0.1619206204932813,-3.417071518838182,4.582919095154929,1.6251863032070646,0
21,73.68664796375982,1392.6604549477818,Two year,Bank transfer,No,0.891490304679181,-2.6118033517125916,0.7337353706909173,0.16946354977230893,-1.266655390655143,-1.186054519238161,-1.4679482611157035,5.127197172001109,1.0490130450084547,0
43,33.64206334202455,1286.2438951999643,Two year,Credit card,Fiber optic,0.30711977632518794,2.8267271703788106,2.4395777577035522,-3.2396181811644937,0.21363031477921912,-5.339566417437988,-0.3234390733524356,-1.4218509324732695,-0.08618778798104887,0
19,71.58725794894022,1206.433812147055,Month-to-month,Mailed check,Fiber optic,-0.018545820435053484,-0.9865198029827569,-2.5841467102711477,0.7969133991319542,1.2243339606376706,1.4843708378465994,1.8162740040649137,0.5418785551689598,-3.1452838101030767,1
37,30.10450013131657,885.2421587929464,One year,Bank transfer,Fiber optic,0.23098435694195607,2.676627387506353,1.3698935413210727,1.0302844637185622,-0.4969968305064453,2.848127559402219,-3.0762104897438554,-0.09614387300982676,-1.1132083981824934,0
7,55.12170128228235,634.0250090104132,One year,Bank transfer,Fiber optic,0.17710176105318332,-1.3523639893128934,0.7638782977594682,0.02608329540671639,-1.2120573201419695,-3.284784923210118,0.6450772102051943,1.7620368913762958,0.4665535735534925,0
29,88.17506796608092,2697.3327498871126,One year,Mailed check,Fiber optic,3.6742957307248547,1.7489550826489948,3.7420055350530443,-1.6141838024551394,-1.1577927255528044,-0.5590941717656139,-0.9393511119989093,6.091116194581229,-1.9532490592042953,0
23,64.96244175313092,1474.6609803588333,One year,Credit card,Fiber optic,-0.8338230143800712,-3.6434067603444613,1.0032307337074453,1.1055887437768797,2.4616407626325367,-5.787599561875041,0.9099593447484561,-1.8428174392718086,1.2858924407491599,0
45,106.23736938238935,4789.670695279203,One year,Bank transfer,Fiber optic,-0.5792620371763195,4.093897685634074,0.22345126763849987,-1.8106102230978518,0.027140905056146414,3.070106924749373,-3.092898785727659,1.6738323540334021,-1.2834116299576255,1
29,61.06661470668616,1785.8163391078458,One year,Bank transfer,Fiber optic,-1.1150244237284586,-0.3165724698681669,0.8780120889019614,0.25775672144490946,0.5485364572247369,-3.098701798215665,0.4180697310141599,1.4232985344602267,-2.852676230096381,0
36,68.76716330251152,2521.680913136775,One year,Bank transfer,Fiber optic,-0.9571533771080447,-2.7902822319208718,-0.15665941001573458,1.7102639701675375,-4.4465577805477245,-0.888502863148218,2.7055599896663987,2.651980211098611,0.9587599336315201,0
19,87.88000779870289,1605.872160539947,One year,Electronic check,Fiber optic,0.6376076926643928,1.3847111358729203,1.413748503381929,-0.43218365483058574,2.3801027651662063,-2.01329762018896,1.4244436797913804,-6.111888240553069,2.5686745966258933,1
34,61.71562882557831,2184.596261391034,One year,Bank transfer,No,3.4208751197676115,-0.8565107926379995,7.065611366532875,-1.9554631803044544,3.3592456025605957,-3.576994634478242,-1.3737628930045043,3.779552292123832,-3.7682583728307435,0
26,39.06750378571333,951.9508514312465,One year,Credit card,Fiber optic,-0.8670384233728188,1.5591801807848862,2.479350994953214,0.5649337091386926,-1.607235968151778,-0.9158920908213094,-1.0720605364721554,-1.7811576299125504,1.1412052644433195,0
45,20.0,1098.5727363870903,One year,Mailed check,Fiber optic,0.9676338204950701,1.4414397025282986,2.8373309799388817,-0.8212181686699929,3.9212621370823104,-3.777387988667783,0.4635276326935629,-8.320785517726296,1.4835297550425892,1
25,32.29105356104157,812.6483710123651,Month-to-month,Mailed check,Fiber optic,-1.7087874581753937,0.6036651176236483,-0.17367912700956567,1.1192630027348862,0.26204042490993706,-2.7859375928083994,2.1978110542683997,-6.760963785851831,1.7001073845055266,1
20,103.08885271369039,2131.454745534011,Month-to-month,Bank transfer,Fiber optic,-0.47592959274662283,-2.593381769827702,0.1337918069094267,1.7054334794834118,-4.4932663182310595,0.8829873046758412,2.7724932712603994,3.225063256371481,1.2949288246774273,0
35,36.54884175018391,1448.0511980440901,One year,Bank transfer,Fiber optic,5.123636370355276,2.798310801274609,1.0017524928931512,-8.21877291234481,-0.8718045580803493,-6.907451316077665,-0.28351647456754814,7.916260421752548,-2.1296811927878694,0
27,20.0,426.0465489389269,One year,Bank transfer,Fiber optic,2.8347731219152026,-0.4969825107387027,3.278940635701165,-1.1786030438851474,-1.1374050007979397,-2.104464745040388,-0.05971746357875629,0.9090286490695008,1.0254790119162471,1
29,69.91265453304638,1996.6231208590818,One year,Mailed check,Fiber optic,0.3648062771060594,1.51405832776514,0.12894882803284835,2.349311523369386,2.579852839170362,1.8003293953053985,-1.172874723645422,-2.9149668922129646,-0.8669747031360635,1
28,86.80595153873782,2597.733501366102,One year,Bank transfer,Fiber optic,-1.8478198324616164,-0.6278382073551146,1.3693789558404483,1.2059053428130873,-0.9885040877309581,-0.9790057722201236,0.5966932768341215,-1.0703360569343716,0.9486343170016511,0
33,107.44068642091423,3410.572271014825,One year,Mailed check,Fiber optic,0.24536945396876364,-0.5035528201372867,0.15084374237971954,5.836466877904948,-2.6391631121379113,5.788099378298132,0.7077788130539532,-2.405484059066218,3.744678691723213,0
29,46.61021787881942,1224.3637433476838,One year,Mailed check,No,6.20385003513234,3.0315472813969766,-2.3335612354391726,2.06649868993955,4.269016464795601,1.606931629964163,0.500443210722656,-0.8902140211164352,-3.1863092815081284,1
41,20.0,756.1273127224819,One year,Bank transfer,Fiber optic,-0.3153282275211453,-0.3766762837882245,-0.48913282754860976,-0.4056851902790879,-4.701407369470002,6.63435510018173,-1.9576181636000962,3.841337787239371,-0.6754911150616568,1
41,96.78551565672336,3951.15120244595,Month-to-month,Bank transfer,Fiber optic,-0.5790781445993836,-0.4752600255764232,1.737960008886911,-0.36056256172898316,1.5394996964820296,-0.2680402552125419,-1.3654825924965714,-1.5161304175591084,1.8710368852058605,0
32,38.4990731948068,1182.246222640389,One year,Bank transfer,Fiber optic,4.380249047753914,1.143313168549727,5.196701414601927,-3.5794655856870867,1.5277074356010805,-2.865101658865583,-0.9732307522024257,-0.30576332288396335,1.1908179021961487,1
24,103.25588787107718,2799.2086268090634,One year,Mailed check,No,2.671265509238526,-1.2536811156077259,1.9268076011958102,2.7604098095937784,-5.264904441286835,11.505482235265722,-5.767526032916491,9.759218780815614,2.074083222107252,0
28,44.91038553929824,1116.7352106611254,One year,Bank transfer,Fiber optic,0.2669567348335835,3.9276036408054082,-0.03629145178377691,-0.9286276032622591,-0.03873751044989482,1.6950907289338095,-1.2290938579047408,-1.2133875833881573,-1.7067455231965423,0
12,113.56273373744466,1283.7042704183423,One year,Credit card,DSL,-5.817806455518168,-3.2456939462831675,-0.2852667951231638,0.15050975082514995,4.930528521026686,-8.704411359816767,2.702461298493884,-8.333121149268822,2.12115586836797,0
23,51.53486169716061,1241.0141333795343,One year,Bank transfer,Fiber optic,-1.7326937402230085,-1.6123773202913072,-0.8298931852686735,-0.47277739799835483,1.0505151093164757,-2.855922219456182,2.4650206753824464,-6.821768538282359,3.456890131113084,1
26,29.837819769757097,838.9680675000328,One year,Bank transfer,Fiber optic,0.5957999035669812,3.6645459760796024,1.2782693686631759,-1.6097740651335601,-0.7385838973401302,-0.3322080840824217,-2.7552805896869597,0.9143945684321717,-0.9716701253853063,0
17,88.0535111879777,1690.153410039878,One year,Mailed check,Fiber optic,1.695665674307198,-0.4165323957052688,1.7196160030384735,-2.0047299953427973,-0.3795569144525218,1.0620013664782584,-1.2719735706790694,2.824864170284064,1.0152385026877997,1
33,68.80599344155627,2104.6147876431764,Two year,Mailed check,No,5.009635002644813,-2.0867143207406174,-3.4637436696298782,-1.172308375028417,2.680944445776788,-1.5409771596256419,0.18329648599475457,4.062333557720414,0.11038154622649232,1
7,86.65749116996217,605.6378718652423,One year,Bank transfer,DSL,0.8881232122173406,-1.2641263442967938,2.404514711884861,4.5356372782770675,0.9734874937177906,-2.1638664182068528,3.3220312489927193,-5.005826891177403,1.6979552147996757,0
31,86.19870309364316,2637.1477524715356,One year,Electronic check,Fiber optic,3.7059489797505227,0.11945421679241108,4.076267610525601,-3.542179828532567,0.9104166918170742,-2.881870457053846,1.8702339378693638,-1.5007075405830006,2.7622714263026094,1
49,49.03221917376265,2309.284673350872,One year,Bank transfer,DSL,1.0522244711181061,-1.510161242403571,-0.27034707834547755,4.939177216813096,-3.2622671692169436,-2.2850103675589746,4.877005065971938,-3.690507385735888,3.335630856571021,0
29,44.45189604866654,1301.807395636427,Two year,Bank transfer,Fiber optic,0.02006153005830036,-0.3475673638389649,-1.3845599648366684,-0.2171638165759988,0.41498118934124206,0.48674783124140697,0.3023779086348548,-1.1589088664014566,-0.15021381640626663,1
27,67.89639285105038,1885.155633447463,Month-to-month,Bank transfer,Fiber optic,0.8351576170539383,2.4728792093278136,-0.3970434043327613,0.0879040308368132,2.1384807253699147,-0.4467025148512931,0.19687035186589785,-4.353786734905271,0.5627770466364357,1
22,36.298727458735385,705.8846326158955,One year,Bank transfer,Fiber optic,0.7708623433562939,-2.1590695581805415,1.2718677470635495,-0.3216297186256105,-0.7806223147207294,-5.216800593649562,3.214105535245924,2.0606597365929615,-2.3290754470814337,0
37,55.79626134563773,2055.9738427735097,One year,Bank transfer,Fiber optic,3.232706379326027,-2.4361242387847266,1.5155825014192623,1.9843740080752872,-2.0579578278905792,-2.9441839440059603,4.290502363336971,1.7872808383784922,0.005813621221512966,0
28,42.952975543991144,1188.4720829466128,One year,Bank transfer,Fiber optic,3.372303128301035,6.229238291537355,-0.37053651777194707,3.586177617337367,2.5536573249297154,4.079952895007345,-1.552878445031752,-5.08591281386784,-1.4590277080799512,1
26,22.64200608567333,593.7108746228166,One year,Bank transfer,Fiber optic,0.21012419830637163,1.4973629030949134,1.10865653536624,-1.8562483615922836,1.0428512692853005,-5.391392166886025,0.8124951310386141,-2.4357325772309086,-0.6226621197058427,0
17,83.5633677053197,1455.4558772059659,One year,Mailed check,No,2.232395021092595,-1.0548883981589767,0.21478302290588003,2.2777432928795136,-3.5856528125881026,4.808583875128605,-0.5772077549902901,4.69370664314242,1.1784018466267019,0
22,47.22729427676322,1026.4988677037102,One year,Electronic check,Fiber optic,0.33052000157202044,-0.7344685236750239,0.6114138829021434,0.05714691377578407,-1.4823841224676066,-1.717393132827325,1.927101938071393,-1.9821674311454642,2.1934820466845233,1
13,52.21517206349763,574.7809218806623,One year,Bank transfer,Fiber optic,1.499682167380585,1.748372683640206,0.41332347166194927,-0.2981298781723132,-2.0177898635149685,2.6563946751313567,-0.7483605168361172,1.6521391142802315,-0.31338189704592423,0
25,28.59795182117633,768.0524999556243,One year,Mailed check,Fiber optic,3.5855012675734095,0.9941132463732458,-0.5067316796501442,-1.79528461832277,1.6052118734741767,-2.3842936851861136,0.17365419073651212,0.5950404822295325,-0.820218564526405,1
22,116.36019801076466,2593.340027731256,One year,Credit card,DSL,-5.040518744474296,-1.1976781807777093,-3.5370039651798626,0.1967741806419695,-1.0138980264009485,-4.044112517566684,3.4894464950650237,-3.9740490376484043,2.5002079950672726,0
33,61.560933854300586,2118.3098399960527,One year,Bank transfer,Fiber optic,-1.4783981741497,-0.37109170762605204,-1.022519132413028,-0.7948368376080355,-3.925180149623926,-2.6473558259667103,2.337042245513843,1.3522628577250526,0.8750316010269008,0
43,20.0,785.2383376067492,One year,Credit card,Fiber optic,2.933208961292822,3.9569296341131714,2.1611582938336262,-4.364212203957222,-2.0900021425531614,-4.013895488962668,-1.4676315444363601,5.100977855226372,-3.1606716891147895,0
26,36.65125953566101,1053.846546342952,One year,Bank transfer,Fiber optic,2.2112307624735976,-1.2311685848688754,1.3895128250141884,-0.9996483905454686,-2.3376875603293694,-2.12124673244225,-0.8768682369219846,4.939638462104265,0.7095655982068194,0
31,20.027506524711,726.0579993847648,One year,Bank transfer,Fiber optic,2.4334221134216483,3.1080188843594447,0.1753828778125448,-0.9819310713532681,-1.7107197719610348,0.6587589954643218,1.0100834685493458,0.8054941373893232,-2.4504837535801642,1
33,30.6735543179619,972.6450331742845,Month-to-month,Bank transfer,Fiber optic,-0.7964689942507115,2.47560464068671,2.228089741668696,-0.5364687915460542,0.721683323969277,-3.040511444746393,0.580903541422978,-4.337929844397501,-0.7336887923604716,0
21,27.37108823911926,464.2563421534482,Month-to-month,Bank transfer,Fiber optic,1.812025227686012,-3.4195843868537823,2.40311775232185,0.2895890640354166,-1.6203865311267447,-4.474923719612881,3.4740126626613606,1.4048711081817993,-0.1603038847314755,1
29,56.10354566902556,1487.3129283147284,One year,Bank transfer,Fiber optic,-0.8977116679309955,-3.6830416997097366,1.59778957252546,2.6454463049460806,0.7224901662261578,-2.3204214964084056,0.19818045041383825,-1.4525017479490305,1.7122423850320598,0
20,33.44356821778121,803.8914300828462,Month-to-month,Mailed check,Fiber optic,4.2360103259010895,-0.39501682997202403,1.3032912691846765,-1.690384683960055,-2.3543722879887747,0.35650058077991714,1.0279099798540328,3.0155103633797604,0.7889034538270032,0
53,20.0,1195.942918041969,One year,Bank transfer,Fiber optic,1.0310315441998896,0.6737014805837279,0.9082981980375711,-0.9430537527045131,0.2242477457720935,-1.2199449418804367,-1.266689703548355,-0.7241155507881049,0.5107618041272193,1
35,20.0,612.9525093619969,Month-to-month,Mailed check,Fiber optic,1.994070279793398,-0.6202084062639046,-1.6228150054637989,-1.9743153684966277,0.2770017242257745,-4.227582948094321,3.913833508135928,1.3047271258540882,-3.714627345309132,1
27,76.11871101816004,1832.6217292143037,One year,Mailed check,Fiber optic,0.6656717005127545,-0.3758812045452943,-0.2113291096254264,-2.766968253352977,-2.3160202277281314,-1.678553931925415,0.9254157728468801,0.8391502719325754,3.369240118118834,1
24,108.0388400199381,2525.0652186265074,One year,Bank transfer,No,0.07090930040952936,-2.3824028676407965,-0.7570790482718779,1.2751827377367246,-1.9729334619226244,2.1492449081403513,-0.47170035547647604,9.094221277604843,-3.850442656884541,0
13,111.70928983810498,1321.663012935256,One year,Bank transfer,DSL,-4.744321981372796,-2.2170907077089175,-2.16959258458187,1.818332360292695,-0.8367255416721008,-0.33659941945985966,1.6733928153692983,-5.7123163157231165,4.946762420592014,0
19,38.459887020526324,681.9401193962798,One year,Bank transfer,Fiber optic,0.425430296111884,1.3055961086944912,3.0181620263083184,1.5832456157244734,-3.262321659400043,3.3911810062143375,-3.2052577087160237,2.835035284513387,0.10707513504675759,0
41,20.0,996.9297521736723,One year,Mailed check,Fiber optic,-0.43020902377330517,4.3381073431095185,1.0797032687903272,3.858674927364204,-1.13181971488381,3.1229062149978652,1.2438362723563394,-5.2089399248787185,-3.143988216369647,1
36,108.76658847999407,3840.22370532944,One year,Mailed check,Fiber optic,-3.3861655028350626,1.6873898498124649,2.999964534997323,1.6347147281666528,-3.57984168206023,3.359153375609744,-2.8414343055949565,2.7757350755305996,-0.3177288470327151,0
42,54.001283603081205,2127.8384792907923,One year,Bank transfer,Fiber optic,0.21624032078585764,0.5935305915357441,0.572294611667296,-0.24744735543464125,-1.0718434593576909,-2.1148987796250918,0.08285147913601298,2.206825206910775,-1.4042866029331362,0
16,20.0,319.16774687897976,One year,Bank transfer,Fiber optic,0.5598581445050901,-1.3258871277447888,0.6415590608294405,3.46932967916902,-1.8467124040031602,0.1319712310269987,0.911591491927328,0.3650105725964945,-2.2017838429893004,0
27,20.0,610.0900936283712,One year,Bank transfer,Fiber optic,1.4385177032421788,-2.7930578589365136,0.7256678199819504,3.639041134266975,-2.5671639860054474,1.8732133456422924,2.2024920260688137,3.5860318865248764,-3.594720077370907,0
24,60.30480100298879,1484.00866835629,Month-to-month,Bank transfer,Fiber optic,-0.3537757928642681,-0.7990165801944867,1.3016581823643287,-0.14115950840959912,2.0392470152840354,-2.846420971667303,0.12442442682260679,-1.105289989893753,-0.9325606506153352,0
36,75.28657002570203,2649.0382799964664,Month-to-month,Bank transfer,Fiber optic,1.512133489832106,-1.2811189486248722,-0.09843133835737028,0.3418646914395921,-1.3382566742017579,1.1030355986691671,-0.6325783138075514,1.9104128025525269,2.449427300664074,0
50,59.93672543631361,3040.183692195108,One year,Bank transfer,Fiber optic,0.8187899313710925,-1.3044617261837528,0.5141393823063982,-3.3714021981263853,-1.9768378652794172,-2.878995101625113,1.594139986697002,2.225212060335994,1.1560158917624621,1
18,25.393241611117006,605.3001378967742,One year,Bank transfer,Fiber optic,1.4576393275994557,2.9611424998997338,0.016986547163225674,-2.4059520216934667,-0.9126125846672282,-2.0671231050010963,-0.051222164543754056,0.9048953610997759,-1.5312783762787032,0
